return_id,order_id,return_date,return_reason
RET001873,ORD008408,2024-02-08,Poor Quality
RET001874,ORD045877,2024-04-07,Damaged Product
RET001875,ORD010017,2023-05-30,Size Issue
RET001876,ORD011045,2024-05-14,Damaged Product
RET001877,ORD028438,2025-02-28,Wrong Product
RET001878,ORD027225,2024-11-03,Changed Mind
RET001879,ORD025454,2023-02-03,Changed Mind
RET001880,ORD004422,2025-10-04,Damaged Product
RET001881,ORD001277,2024-09-20,Poor Quality
RET001882,ORD027244,2024-04-08,Changed Mind
RET001883,ORD000331,2025-09-05,Wrong Product
RET001884,ORD020295,2025-10-12,Wrong Product
RET001885,ORD002433,2025-06-20,Damaged Product
RET001886,ORD006348,2023-10-05,Damaged Product
RET001887,ORD031810,2024-07-24,Late Delivery
RET001888,ORD023469,2024-02-17,Changed Mind
RET001889,ORD017392,2024-04-11,Size Issue
RET001890,ORD036045,2023-08-11,Changed Mind
RET001891,ORD039581,2023-10-13,Wrong Product
RET001892,ORD020256,2025-11-06,Changed Mind
RET001893,ORD026720,2025-08-14,Late Delivery
RET001894,ORD009726,2025-12-24,Damaged Product
RET001895,ORD042726,2023-02-01,Late Delivery
RET001896,ORD014846,2023-02-07,Late Delivery
RET001897,ORD004884,2023-10-20,Changed Mind
RET001898,ORD040466,2025-07-07,Late Delivery
RET001899,ORD041337,2024-04-09,Damaged Product
RET001900,ORD009799,2023-04-16,Wrong Product
RET001901,ORD016430,2024-09-12,Poor Quality
RET001902,ORD004265,2024-04-29,Poor Quality
RET001903,ORD028502,2025-03-04,Size Issue
RET001904,ORD048837,2023-05-15,Poor Quality
RET001905,ORD019786,2024-08-03,Size Issue
RET001906,ORD015632,2025-12-21,Wrong Product
RET001907,ORD011902,2024-01-16,Size Issue
RET001908,ORD016113,2025-03-13,Late Delivery
RET001909,ORD003716,2025-11-20,Changed Mind
RET001910,ORD043726,2025-01-16,Changed Mind
RET001911,ORD001181,2023-02-11,Wrong Product
RET001912,ORD006068,2024-04-05,Changed Mind
RET001913,ORD036254,2024-04-28,Changed Mind
RET001914,ORD041884,2026-01-14,Late Delivery
RET001915,ORD000950,2024-12-01,Wrong Product
RET001916,ORD036503,2024-10-02,Changed Mind
RET001917,ORD008201,2023-06-07,Wrong Product
RET001918,ORD049181,2025-02-10,Size Issue
RET001919,ORD048905,2023-12-15,Size Issue
RET001920,ORD048862,2025-07-02,Late Delivery
RET001921,ORD042700,2025-03-20,Late Delivery
RET001922,ORD044391,2024-09-25,Wrong Product
RET001923,ORD012147,2023-10-22,Changed Mind
RET001924,ORD029209,2023-11-22,Wrong Product
RET001925,ORD037982,2025-01-11,Poor Quality
RET001926,ORD020970,2024-01-12,Changed Mind
RET001927,ORD007991,2024-12-01,Damaged Product
RET001928,ORD004673,2024-03-31,Changed Mind
RET001929,ORD004460,2023-02-24,Poor Quality
RET001930,ORD025594,2024-06-06,Damaged Product
RET001931,ORD011114,2023-01-30,Damaged Product
RET001932,ORD034681,2023-09-09,Poor Quality
RET001933,ORD015869,2023-05-10,Damaged Product
RET001934,ORD031414,2024-03-20,Damaged Product
RET001935,ORD013621,2023-08-24,Wrong Product
RET001936,ORD004156,2025-08-22,Changed Mind
RET001937,ORD027885,2024-09-13,Size Issue
RET001938,ORD016930,2025-06-29,Changed Mind
RET001939,ORD026670,2025-10-26,Wrong Product
RET001940,ORD046227,2024-05-15,Wrong Product
RET001941,ORD029243,2024-04-17,Late Delivery
RET001942,ORD027540,2025-06-24,Damaged Product
RET001943,ORD025150,2024-11-11,Damaged Product
RET001944,ORD020795,2025-06-12,Poor Quality
RET001945,ORD018685,2023-02-15,Wrong Product
RET001946,ORD044362,2024-06-15,Poor Quality
RET001947,ORD013327,2023-02-20,Changed Mind
RET001948,ORD034830,2023-12-26,Changed Mind
RET001949,ORD029953,2023-02-22,Changed Mind
RET001950,ORD022772,2023-08-03,Poor Quality
RET001951,ORD016948,2023-10-09,Size Issue
RET001952,ORD007709,2023-11-18,Wrong Product
RET001953,ORD021156,2025-02-03,Size Issue
RET001954,ORD002361,2024-11-03,Wrong Product
RET001955,ORD049376,2023-09-10,Poor Quality
RET001956,ORD033642,2023-03-08,Late Delivery
RET001957,ORD034695,2025-07-13,Wrong Product
RET001958,ORD049724,2025-04-07,Changed Mind
RET001959,ORD036526,2023-08-09,Size Issue
RET001960,ORD012007,2025-01-23,Size Issue
RET001961,ORD031490,2024-11-15,Poor Quality
RET001962,ORD039708,2025-08-09,Size Issue
RET001963,ORD017009,2024-08-01,Poor Quality
RET001964,ORD026176,2025-10-03,Changed Mind
RET001965,ORD030834,2023-07-27,Size Issue
RET001966,ORD021445,2024-09-30,Size Issue
RET001967,ORD043180,2023-03-18,Damaged Product
RET001968,ORD029988,2025-02-17,Damaged Product
RET001969,ORD030722,2025-10-26,Damaged Product
RET001970,ORD024788,2024-08-30,Size Issue
RET001971,ORD044492,2024-08-20,Changed Mind
RET001972,ORD044779,2025-02-09,Changed Mind
RET001973,ORD032430,2025-04-18,Poor Quality
RET001974,ORD010990,2023-05-29,Changed Mind
RET001975,ORD022848,2024-02-23,Size Issue
RET001976,ORD006677,2023-03-06,Damaged Product
RET001977,ORD014529,2025-03-18,Wrong Product
RET001978,ORD015810,2023-09-30,Size Issue
RET001979,ORD003503,2025-01-26,Size Issue
RET001980,ORD011949,2025-03-24,Changed Mind
RET001981,ORD011210,2025-06-20,Wrong Product
RET001982,ORD004109,2025-10-19,Poor Quality
RET001983,ORD005036,2024-01-20,Poor Quality
RET001984,ORD043563,2024-03-26,Size Issue
RET001985,ORD018273,2025-08-27,Size Issue
RET001986,ORD047263,2025-10-08,Late Delivery
RET001987,ORD002523,2023-03-09,Changed Mind
RET001988,ORD023167,2025-02-21,Wrong Product
RET001989,ORD024677,2024-08-25,Wrong Product
RET001990,ORD038154,2024-07-18,Poor Quality
RET001991,ORD007169,2024-01-18,Damaged Product
RET001992,ORD012366,2026-01-01,Size Issue
RET001993,ORD021083,2025-07-31,Damaged Product
RET001994,ORD043742,2025-12-14,Poor Quality
RET001995,ORD039136,2025-07-30,Size Issue
RET001996,ORD033583,2024-01-09,Size Issue
RET001997,ORD031703,2025-12-01,Size Issue
RET001998,ORD038238,2023-08-21,Poor Quality
RET001999,ORD022359,2025-07-28,Changed Mind
RET002000,ORD048247,2023-03-08,Poor Quality
RET002001,ORD005930,2025-06-25,Changed Mind
RET002002,ORD038283,2025-06-16,Damaged Product
RET002003,ORD040524,2024-09-19,Wrong Product
RET002004,ORD014750,2024-11-13,Size Issue
RET002005,ORD011035,2023-03-02,Size Issue
RET002006,ORD025201,2023-04-25,Wrong Product
RET002007,ORD029459,2025-03-20,Damaged Product
RET002008,ORD001176,2025-08-12,Late Delivery
RET002009,ORD038938,2025-06-25,Poor Quality
RET002010,ORD048126,2025-07-07,Poor Quality
RET002011,ORD047643,2023-12-30,Changed Mind
RET002012,ORD006050,2025-09-04,Wrong Product
RET002013,ORD035665,2025-10-25,Changed Mind
RET002014,ORD038145,2024-04-26,Poor Quality
RET002015,ORD033826,2023-07-27,Changed Mind
RET002016,ORD025387,2025-12-06,Wrong Product
RET002017,ORD041042,2024-06-21,Wrong Product
RET002018,ORD024933,2023-09-17,Damaged Product
RET002019,ORD009764,2023-04-25,Size Issue
RET002020,ORD036882,2024-03-02,Damaged Product
RET002021,ORD003777,2026-01-13,Damaged Product
RET002022,ORD010004,2023-07-21,Poor Quality
RET002023,ORD013034,2023-06-01,Poor Quality
RET002024,ORD019664,2024-01-15,Damaged Product
RET002025,ORD003038,2025-12-22,Wrong Product
RET002026,ORD046902,2023-08-05,Size Issue
RET002027,ORD007064,2024-05-13,Size Issue
RET002028,ORD004234,2024-08-22,Poor Quality
RET002029,ORD027605,2023-05-01,Poor Quality
RET002030,ORD019647,2025-05-13,Damaged Product
RET002031,ORD004983,2023-06-13,Wrong Product
RET002032,ORD021177,2024-10-15,Damaged Product
RET002033,ORD048272,2023-06-30,Wrong Product
RET002034,ORD000470,2024-12-06,Late Delivery
RET002035,ORD012860,2024-10-16,Late Delivery
RET002036,ORD033450,2024-05-26,Damaged Product
RET002037,ORD018379,2023-05-26,Late Delivery
RET002038,ORD025310,2025-04-16,Damaged Product
RET002039,ORD024709,2023-03-03,Poor Quality
RET002040,ORD029071,2025-06-11,Damaged Product
RET002041,ORD004776,2023-06-03,Changed Mind
RET002042,ORD025025,2024-08-02,Size Issue
RET002043,ORD033433,2025-03-08,Size Issue
RET002044,ORD017076,2024-12-07,Size Issue
RET002045,ORD018055,2023-01-15,Size Issue
RET002046,ORD011669,2023-08-11,Damaged Product
RET002047,ORD001098,2024-08-25,Damaged Product
RET002048,ORD005371,2023-12-26,Changed Mind
RET002049,ORD039073,2025-08-30,Poor Quality
RET002050,ORD030514,2025-08-10,Wrong Product
RET002051,ORD001283,2023-02-26,Poor Quality
RET002052,ORD037581,2023-10-26,Damaged Product
RET002053,ORD041092,2023-07-09,Changed Mind
RET002054,ORD012582,2025-08-11,Poor Quality
RET002055,ORD039516,2025-07-10,Damaged Product
RET002056,ORD048075,2026-01-14,Damaged Product
RET002057,ORD015478,2024-10-23,Changed Mind
RET002058,ORD005523,2025-09-26,Size Issue
RET002059,ORD023812,2024-08-20,Damaged Product
RET002060,ORD048467,2025-12-14,Late Delivery
RET002061,ORD033047,2023-04-13,Damaged Product
RET002062,ORD038196,2023-02-25,Poor Quality
RET002063,ORD021194,2025-03-25,Changed Mind
RET002064,ORD045272,2025-01-19,Changed Mind
RET002065,ORD010742,2024-03-23,Damaged Product
RET002066,ORD048560,2025-01-14,Late Delivery
RET002067,ORD025842,2025-02-04,Wrong Product
RET002068,ORD043817,2026-01-08,Size Issue
RET002069,ORD000843,2025-04-20,Damaged Product
RET002070,ORD010055,2023-11-02,Size Issue
RET002071,ORD002060,2024-04-27,Wrong Product
RET002072,ORD006205,2023-03-01,Changed Mind
RET002073,ORD006176,2025-08-16,Poor Quality
RET002074,ORD007366,2023-11-11,Late Delivery
RET002075,ORD038302,2025-09-03,Wrong Product
RET002076,ORD003920,2024-10-16,Damaged Product
RET002077,ORD032634,2024-05-31,Size Issue
RET002078,ORD012552,2024-05-05,Size Issue
RET002079,ORD040577,2023-10-16,Poor Quality
RET002080,ORD033749,2023-10-24,Late Delivery
RET002081,ORD009532,2023-03-29,Poor Quality
RET002082,ORD007221,2025-02-11,Size Issue
RET002083,ORD021672,2024-01-19,Damaged Product
RET002084,ORD016782,2024-07-04,Damaged Product
RET002085,ORD041582,2024-02-23,Wrong Product
RET002086,ORD049613,2024-06-19,Size Issue
RET002087,ORD010390,2024-03-26,Changed Mind
RET002088,ORD029213,2023-07-09,Changed Mind
RET002089,ORD017177,2024-06-10,Damaged Product
RET002090,ORD046989,2024-02-04,Changed Mind
RET002091,ORD047499,2024-03-12,Poor Quality
RET002092,ORD001711,2023-02-24,Changed Mind
RET002093,ORD047542,2024-03-23,Late Delivery
RET002094,ORD046408,2023-09-20,Damaged Product
RET002095,ORD026942,2023-10-27,Damaged Product
RET002096,ORD033612,2024-08-07,Poor Quality
RET002097,ORD028108,2026-01-07,Poor Quality
RET002098,ORD031399,2023-10-31,Poor Quality
RET002099,ORD046193,2025-02-26,Damaged Product
RET002100,ORD003169,2023-05-22,Changed Mind
RET002101,ORD048316,2025-03-19,Damaged Product
RET002102,ORD025985,2023-07-31,Wrong Product
RET002103,ORD005047,2024-12-04,Size Issue
RET002104,ORD015713,2025-12-22,Changed Mind
RET002105,ORD003211,2023-07-22,Late Delivery
RET002106,ORD045043,2024-04-22,Size Issue
RET002107,ORD014086,2023-02-28,Size Issue
RET002108,ORD014765,2023-05-02,Changed Mind
RET002109,ORD044103,2023-10-28,Late Delivery
RET002110,ORD019414,2025-02-20,Wrong Product
RET002111,ORD004349,2023-02-20,Poor Quality
RET002112,ORD012726,2024-11-04,Late Delivery
RET002113,ORD034025,2024-01-04,Damaged Product
RET002114,ORD041114,2024-05-29,Changed Mind
RET002115,ORD037932,2024-03-04,Changed Mind
RET002116,ORD016254,2025-01-31,Damaged Product
RET002117,ORD042985,2025-09-03,Damaged Product
RET002118,ORD027292,2024-02-08,Damaged Product
RET002119,ORD013913,2025-01-17,Late Delivery
RET002120,ORD026575,2023-06-04,Changed Mind
RET002121,ORD043741,2024-04-07,Poor Quality
RET002122,ORD015674,2024-06-12,Changed Mind
RET002123,ORD003397,2023-07-18,Size Issue
RET002124,ORD011071,2023-02-04,Changed Mind
RET002125,ORD045456,2023-09-10,Poor Quality
RET002126,ORD009888,2025-05-17,Damaged Product
RET002127,ORD022904,2024-06-17,Changed Mind
RET002128,ORD016829,2024-12-06,Poor Quality
RET002129,ORD020252,2023-04-23,Size Issue
RET002130,ORD043250,2024-04-02,Changed Mind
RET002131,ORD033084,2023-08-27,Damaged Product
RET002132,ORD048499,2024-02-25,Wrong Product
RET002133,ORD013248,2024-05-13,Wrong Product
RET002134,ORD018098,2023-01-06,Poor Quality
RET002135,ORD020566,2024-10-24,Wrong Product
RET002136,ORD035975,2025-09-10,Size Issue
RET002137,ORD032460,2024-12-30,Wrong Product
RET002138,ORD007273,2025-04-01,Changed Mind
RET002139,ORD018875,2024-12-16,Damaged Product
RET002140,ORD017625,2024-03-12,Size Issue
RET002141,ORD037774,2024-10-12,Changed Mind
RET002142,ORD004830,2023-02-28,Size Issue
RET002143,ORD004856,2023-03-09,Poor Quality
RET002144,ORD033174,2024-01-08,Poor Quality
RET002145,ORD021213,2023-11-26,Changed Mind
RET002146,ORD016755,2023-09-02,Wrong Product
RET002147,ORD032892,2023-12-03,Poor Quality
RET002148,ORD027948,2023-09-14,Changed Mind
RET002149,ORD015336,2025-11-12,Wrong Product
RET002150,ORD046684,2023-06-15,Size Issue
RET002151,ORD016163,2025-02-05,Size Issue
RET002152,ORD024450,2025-05-06,Late Delivery
RET002153,ORD003571,2023-12-25,Poor Quality
RET002154,ORD029638,2024-09-03,Damaged Product
RET002155,ORD042040,2024-04-25,Wrong Product
RET002156,ORD016126,2024-08-06,Late Delivery
RET002157,ORD007950,2024-03-12,Poor Quality
RET002158,ORD044805,2025-06-06,Size Issue
RET002159,ORD034331,2023-08-02,Size Issue
RET002160,ORD002494,2025-07-06,Late Delivery
RET002161,ORD047487,2025-09-24,Poor Quality
RET002162,ORD013151,2025-05-13,Changed Mind
RET002163,ORD033199,2024-02-02,Late Delivery
RET002164,ORD017032,2024-06-14,Late Delivery
RET002165,ORD039394,2024-01-30,Changed Mind
RET002166,ORD047115,2024-07-16,Damaged Product
RET002167,ORD014596,2025-02-01,Poor Quality
RET002168,ORD033943,2024-07-04,Late Delivery
RET002169,ORD015501,2025-01-05,Changed Mind
RET002170,ORD011166,2025-12-04,Damaged Product
RET002171,ORD048147,2025-06-02,Late Delivery
RET002172,ORD029646,2025-07-12,Size Issue
RET002173,ORD036289,2023-11-05,Changed Mind
RET002174,ORD033600,2025-06-02,Changed Mind
RET002175,ORD018443,2023-06-12,Damaged Product
RET002176,ORD006924,2023-06-02,Late Delivery
RET002177,ORD036512,2025-09-13,Changed Mind
RET002178,ORD046482,2023-01-10,Size Issue
RET002179,ORD008493,2025-01-07,Wrong Product
RET002180,ORD029051,2024-09-09,Poor Quality
RET002181,ORD019648,2023-08-17,Size Issue
RET002182,ORD011475,2024-10-06,Wrong Product
RET002183,ORD025788,2025-09-12,Changed Mind
RET002184,ORD010272,2024-10-22,Size Issue
RET002185,ORD019305,2025-04-12,Damaged Product
RET002186,ORD028154,2024-10-18,Changed Mind
RET002187,ORD027706,2024-12-15,Changed Mind
RET002188,ORD047009,2024-05-23,Changed Mind
RET002189,ORD037285,2023-03-11,Damaged Product
RET002190,ORD040352,2023-11-14,Poor Quality
RET002191,ORD023679,2025-05-01,Changed Mind
RET002192,ORD001864,2023-09-07,Late Delivery
RET002193,ORD039935,2025-06-23,Late Delivery
RET002194,ORD002594,2025-07-08,Damaged Product
RET002195,ORD011038,2023-05-01,Damaged Product
RET002196,ORD033900,2024-03-22,Damaged Product
RET002197,ORD004977,2024-06-07,Wrong Product
RET002198,ORD013633,2024-09-12,Poor Quality
RET002199,ORD020639,2024-12-12,Size Issue
RET002200,ORD033648,2023-10-20,Changed Mind
RET002201,ORD036558,2024-05-19,Poor Quality
RET002202,ORD022310,2025-09-27,Wrong Product
RET002203,ORD026377,2025-11-08,Size Issue
RET002204,ORD041377,2025-08-06,Size Issue
RET002205,ORD028504,2025-11-21,Size Issue
RET002206,ORD034233,2025-09-22,Changed Mind
RET002207,ORD003699,2023-12-10,Poor Quality
RET002208,ORD026140,2025-08-27,Late Delivery
RET002209,ORD042603,2023-02-02,Poor Quality
RET002210,ORD029491,2023-08-24,Size Issue
RET002211,ORD045840,2025-03-17,Late Delivery
RET002212,ORD014737,2024-08-09,Poor Quality
RET002213,ORD035956,2023-08-15,Late Delivery
RET002214,ORD003520,2023-02-21,Late Delivery
RET002215,ORD029414,2024-12-19,Damaged Product
RET002216,ORD043375,2023-01-29,Changed Mind
RET002217,ORD004963,2025-05-12,Damaged Product
RET002218,ORD047216,2023-08-15,Damaged Product
RET002219,ORD017771,2023-12-04,Late Delivery
RET002220,ORD016072,2025-11-17,Late Delivery
RET002221,ORD045843,2023-02-08,Late Delivery
RET002222,ORD003886,2023-10-16,Wrong Product
RET002223,ORD021825,2024-08-01,Wrong Product
RET002224,ORD015725,2023-08-23,Late Delivery
RET002225,ORD002005,2024-01-17,Wrong Product
RET002226,ORD006057,2024-09-27,Damaged Product
RET002227,ORD022293,2024-05-20,Damaged Product
RET002228,ORD003137,2023-06-02,Poor Quality
RET002229,ORD021729,2023-12-25,Late Delivery
RET002230,ORD013098,2024-11-20,Poor Quality
RET002231,ORD034428,2023-06-27,Wrong Product
RET002232,ORD044344,2025-09-30,Poor Quality
RET002233,ORD049722,2023-10-05,Poor Quality
RET002234,ORD044727,2024-02-17,Changed Mind
RET002235,ORD004316,2024-02-17,Changed Mind
RET002236,ORD011434,2025-06-11,Changed Mind
RET002237,ORD033239,2024-08-08,Size Issue
RET002238,ORD047413,2023-01-11,Damaged Product
RET002239,ORD029367,2025-04-28,Late Delivery
RET002240,ORD031024,2024-01-08,Late Delivery
RET002241,ORD017622,2024-04-18,Size Issue
RET002242,ORD013353,2024-01-12,Late Delivery
RET002243,ORD025261,2023-11-01,Damaged Product
RET002244,ORD004806,2025-08-14,Wrong Product
RET002245,ORD045637,2024-09-29,Damaged Product
RET002246,ORD029469,2023-12-20,Size Issue
RET002247,ORD030897,2025-01-27,Late Delivery
RET002248,ORD022884,2023-03-10,Poor Quality
RET002249,ORD042329,2025-07-14,Size Issue
RET002250,ORD028815,2023-07-05,Changed Mind
RET002251,ORD034797,2025-05-13,Damaged Product
RET002252,ORD048681,2024-09-04,Damaged Product
RET002253,ORD016523,2024-08-27,Poor Quality
RET002254,ORD034411,2025-05-18,Damaged Product
RET002255,ORD030294,2025-01-10,Damaged Product
RET002256,ORD016862,2025-07-06,Poor Quality
RET002257,ORD037200,2025-07-29,Damaged Product
RET002258,ORD037715,2025-05-28,Size Issue
RET002259,ORD026362,2025-08-09,Size Issue
RET002260,ORD023393,2023-10-25,Damaged Product
RET002261,ORD040907,2025-04-17,Poor Quality
RET002262,ORD036274,2025-01-15,Poor Quality
RET002263,ORD034976,2023-09-13,Late Delivery
RET002264,ORD048572,2025-02-13,Size Issue
RET002265,ORD022637,2023-11-19,Poor Quality
RET002266,ORD038161,2024-10-02,Wrong Product
RET002267,ORD032791,2025-05-25,Size Issue
RET002268,ORD034516,2025-08-08,Changed Mind
RET002269,ORD000342,2025-06-03,Poor Quality
RET002270,ORD028852,2025-05-13,Damaged Product
RET002271,ORD015640,2023-03-07,Poor Quality
RET002272,ORD007482,2026-01-04,Size Issue
RET002273,ORD022173,2025-03-12,Damaged Product
RET002274,ORD016236,2024-06-02,Size Issue
RET002275,ORD034440,2023-07-13,Poor Quality
RET002276,ORD009304,2024-12-30,Late Delivery
RET002277,ORD031764,2023-06-26,Damaged Product
RET002278,ORD004409,2023-06-11,Late Delivery
RET002279,ORD015128,2025-10-10,Poor Quality
RET002280,ORD020466,2024-01-15,Size Issue
RET002281,ORD015179,2025-05-06,Changed Mind
RET002282,ORD016049,2024-09-02,Late Delivery
RET002283,ORD022270,2024-02-20,Size Issue
RET002284,ORD048939,2025-12-20,Size Issue
RET002285,ORD019682,2023-05-06,Size Issue
RET002286,ORD018684,2023-10-19,Wrong Product
RET002287,ORD035536,2024-06-23,Late Delivery
RET002288,ORD016108,2023-11-24,Poor Quality
RET002289,ORD013760,2024-03-29,Changed Mind
RET002290,ORD024494,2025-12-06,Damaged Product
RET002291,ORD033815,2025-07-03,Poor Quality
RET002292,ORD038797,2025-05-06,Poor Quality
RET002293,ORD009829,2023-12-13,Size Issue
RET002294,ORD037811,2023-12-02,Late Delivery
RET002295,ORD045298,2025-04-01,Poor Quality
RET002296,ORD036297,2025-12-25,Late Delivery
RET002297,ORD019139,2024-10-22,Changed Mind
RET002298,ORD028890,2024-08-26,Size Issue
RET002299,ORD011430,2025-12-06,Size Issue
RET002300,ORD008474,2024-12-12,Wrong Product
RET002301,ORD031429,2024-05-21,Late Delivery
RET002302,ORD025230,2023-09-05,Damaged Product
RET002303,ORD048134,2025-10-24,Wrong Product
RET002304,ORD005344,2025-09-20,Damaged Product
RET002305,ORD006430,2025-12-29,Late Delivery
RET002306,ORD010099,2025-12-26,Damaged Product
RET002307,ORD032320,2025-01-26,Changed Mind
RET002308,ORD019892,2025-12-09,Late Delivery
RET002309,ORD007469,2024-11-07,Wrong Product
RET002310,ORD034030,2025-06-22,Poor Quality
RET002311,ORD038248,2024-05-07,Poor Quality
RET002312,ORD009621,2025-05-18,Changed Mind
RET002313,ORD024561,2023-06-28,Poor Quality
RET002314,ORD005298,2025-10-07,Damaged Product
RET002315,ORD010440,2023-10-13,Poor Quality
RET002316,ORD018111,2025-11-29,Changed Mind
RET002317,ORD009562,2024-10-11,Changed Mind
RET002318,ORD048361,2023-05-22,Late Delivery
RET002319,ORD007457,2024-11-27,Size Issue
RET002320,ORD008664,2025-03-26,Late Delivery
RET002321,ORD043406,2025-05-03,Poor Quality
